query, subject,identity, alignment_length, mismatches, gap_opens, q_start, q_end, s_start, s_end, evalue, bit_score,positives
ABF67526.1;Second_top_feature;Begomovirus,ABI30265.1,87.5,16,2,0,1,16,164,179,3.3,32.7,93.75
ABF67526.1;Second_top_feature;Begomovirus,ARM20154.1,87.5,16,2,0,1,16,165,180,3.3,32.7,93.75
ABF67526.1;Second_top_feature;Begomovirus,AAL82880.1,87.5,16,2,0,1,16,164,179,3.3,32.7,93.75
ABF67526.1;Second_top_feature;Begomovirus,AGH29933.1,87.5,16,2,0,1,16,164,179,3.3,32.7,93.75
ABF67526.1;Second_top_feature;Begomovirus,CCJ67992.1,87.5,16,2,0,1,16,164,179,3.3,32.7,93.75
ABF67526.1;Second_top_feature;Begomovirus,AHW57432.1,87.5,16,2,0,1,16,164,179,3.4,32.7,93.75
ABF67526.1;Second_top_feature;Begomovirus,AHW57427.1,87.5,16,2,0,1,16,164,179,3.4,32.7,93.75
ABF67526.1;Second_top_feature;Begomovirus,AHW57422.1,87.5,16,2,0,1,16,164,179,3.4,32.7,93.75
ABF67526.1;Second_top_feature;Begomovirus,APD51366.1,87.5,16,2,0,1,16,101,116,3.4,32.7,93.75
ABF67526.1;Second_top_feature;Begomovirus,AFF60018.1,87.5,16,2,0,1,16,164,179,3.4,32.7,93.75
ABF67526.1;Second_top_feature;Begomovirus,CRI68478.1,87.5,16,2,0,1,16,164,179,3.4,32.7,93.75
ABF67526.1;Second_top_feature;Begomovirus,CCJ67980.1,87.5,16,2,0,1,16,164,179,3.4,32.7,93.75
ABF67526.1;Second_top_feature;Begomovirus,CCJ68067.1,87.5,16,2,0,1,16,102,117,3.4,32.7,93.75
ABF67526.1;Second_top_feature;Begomovirus,YP_009506396.1,81.25,16,3,0,1,16,168,183,3.4,32.7,87.5
ABF67526.1;Second_top_feature;Begomovirus,AEP82951.1,87.5,16,2,0,1,16,164,179,3.4,32.7,93.75
ABF67526.1;Second_top_feature;Begomovirus,AIQ85967.1,87.5,16,2,0,1,16,164,179,3.4,32.7,93.75
ABF67526.1;Second_top_feature;Begomovirus,YP_009507992.1,87.5,16,2,0,1,16,164,179,3.5,32.7,93.75
ABF67526.1;Second_top_feature;Begomovirus,NP_047244.1,87.5,16,2,0,1,16,164,179,3.5,32.7,93.75
ABF67526.1;Second_top_feature;Begomovirus,AIQ86415.1,87.5,16,2,0,1,16,164,179,3.5,32.7,93.75
ABF67526.1;Second_top_feature;Begomovirus,AIQ86385.1,87.5,16,2,0,1,16,164,179,3.5,32.7,93.75
ABF67526.1;Second_top_feature;Begomovirus,AIQ86196.1,87.5,16,2,0,1,16,164,179,3.5,32.7,93.75
ABF67526.1;Second_top_feature;Begomovirus,AIQ86139.1,87.5,16,2,0,1,16,164,179,3.5,32.7,93.75
ABF67526.1;Second_top_feature;Begomovirus,AIQ86070.1,87.5,16,2,0,1,16,164,179,3.5,32.7,93.75
ABF67526.1;Second_top_feature;Begomovirus,AIQ86017.1,87.5,16,2,0,1,16,164,179,3.5,32.7,93.75
ABF67526.1;Second_top_feature;Begomovirus,AIQ85902.1,87.5,16,2,0,1,16,164,179,3.5,32.7,93.75
ABF67526.1;Second_top_feature;Begomovirus,AIQ85870.1,87.5,16,2,0,1,16,164,179,3.5,32.7,93.75
ABF67526.1;Second_top_feature;Begomovirus,CCJ68032.1,87.5,16,2,0,1,16,164,179,3.5,32.7,93.75
ABF67526.1;Second_top_feature;Begomovirus,CCJ68023.1,87.5,16,2,0,1,16,164,179,3.5,32.7,93.75
ABF67526.1;Second_top_feature;Begomovirus,CCJ68017.1,87.5,16,2,0,1,16,164,179,3.5,32.7,93.75
ABF67526.1;Second_top_feature;Begomovirus,CCJ68015.1,87.5,16,2,0,1,16,164,179,3.5,32.7,93.75
ABF67526.1;Second_top_feature;Begomovirus,CCJ67985.1,87.5,16,2,0,1,16,164,179,3.5,32.7,93.75
ABF67526.1;Second_top_feature;Begomovirus,ADK55005.1,87.5,16,2,0,1,16,83,98,3.5,32.7,93.75
ABF67526.1;Second_top_feature;Begomovirus,CCJ67984.1,87.5,16,2,0,1,16,164,179,3.5,32.7,93.75
ABF67526.1;Second_top_feature;Begomovirus,AEP82966.1,87.5,16,2,0,1,16,164,179,3.5,32.7,93.75
ABF67526.1;Second_top_feature;Begomovirus,APD30615.1,87.5,16,2,0,1,16,164,179,3.5,32.7,93.75
ABF67526.1;Second_top_feature;Begomovirus,AIQ85866.1,87.5,16,2,0,1,16,164,179,3.5,32.7,93.75
ABF67526.1;Second_top_feature;Begomovirus,AAL82883.1,87.5,16,2,0,1,16,143,158,3.5,32.7,93.75
ABF67526.1;Second_top_feature;Begomovirus,CRI68566.1,87.5,16,2,0,1,16,164,179,3.6,32.7,93.75
ABF67526.1;Second_top_feature;Begomovirus,CCJ68028.1,87.5,16,2,0,1,16,164,179,3.6,32.7,93.75
ABF67526.1;Second_top_feature;Begomovirus,AEP82956.1,87.5,16,2,0,1,16,164,179,3.6,32.7,93.75
ABF67526.1;Second_top_feature;Begomovirus,AIQ86425.1,87.5,16,2,0,1,16,164,179,3.6,32.7,93.75
ABF67526.1;Second_top_feature;Begomovirus,AIQ86414.1,87.5,16,2,0,1,16,164,179,3.6,32.7,93.75
ABF67526.1;Second_top_feature;Begomovirus,AIQ86370.1,87.5,16,2,0,1,16,164,179,3.6,32.7,93.75
ABF67526.1;Second_top_feature;Begomovirus,CCJ67982.1,87.5,16,2,0,1,16,164,179,3.6,32.7,93.75
ABF67526.1;Second_top_feature;Begomovirus,AAO39821.1,87.5,16,2,0,1,16,164,179,3.6,32.7,93.75
ABF67526.1;Second_top_feature;Begomovirus,AAF99286.2,87.5,16,2,0,1,16,164,179,3.6,32.7,93.75
ABF67526.1;Second_top_feature;Begomovirus,ALK03402.1,87.5,16,2,0,1,16,164,179,3.6,32.7,93.75
ABF67526.1;Second_top_feature;Begomovirus,AIQ86315.1,87.5,16,2,0,1,16,164,179,3.6,32.7,93.75
ABF67526.1;Second_top_feature;Begomovirus,AIQ86211.1,87.5,16,2,0,1,16,164,179,3.6,32.7,93.75
ABF67526.1;Second_top_feature;Begomovirus,AIQ86171.1,87.5,16,2,0,1,16,164,179,3.6,32.7,93.75
ABF67526.1;Second_top_feature;Begomovirus,AIQ86031.1,87.5,16,2,0,1,16,164,179,3.6,32.7,93.75
ABF67526.1;Second_top_feature;Begomovirus,AIQ86022.1,87.5,16,2,0,1,16,164,179,3.6,32.7,93.75
ABF67526.1;Second_top_feature;Begomovirus,AIQ85977.1,87.5,16,2,0,1,16,164,179,3.6,32.7,93.75
ABF67526.1;Second_top_feature;Begomovirus,ACY95457.1,87.5,16,2,0,1,16,164,179,3.6,32.7,93.75
ABF67526.1;Second_top_feature;Begomovirus,AGI96968.1,87.5,16,2,0,1,16,164,179,3.6,32.7,93.75
ABF67526.1;Second_top_feature;Begomovirus,CCJ68033.1,87.5,16,2,0,1,16,164,179,3.6,32.7,93.75
ABF67526.1;Second_top_feature;Begomovirus,CCJ67977.1,87.5,16,2,0,1,16,164,179,3.6,32.7,93.75
ABF67526.1;Second_top_feature;Begomovirus,YP_006860596.1,87.5,16,2,0,1,16,164,179,3.6,32.7,93.75
ABF67526.1;Second_top_feature;Begomovirus,AIQ86280.1,87.5,16,2,0,1,16,164,179,3.7,32.7,93.75
ABF67526.1;Second_top_feature;Begomovirus,CCJ67995.1,87.5,16,2,0,1,16,164,179,3.7,32.7,93.75
ABF67526.1;Second_top_feature;Begomovirus,CCJ67976.1,87.5,16,2,0,1,16,164,179,3.7,32.7,93.75
ABF67526.1;Second_top_feature;Begomovirus,AIQ85992.1,87.5,16,2,0,1,16,164,179,3.7,32.7,93.75
ABF67526.1;Second_top_feature;Begomovirus,AAC31948.1,87.5,16,2,0,1,16,115,130,3.7,32.7,93.75
ABF67526.1;Second_top_feature;Begomovirus,AAL82871.1,87.5,16,2,0,1,16,164,179,3.7,32.7,93.75
ABF67526.1;Second_top_feature;Begomovirus,AAC18846.1,87.5,16,2,0,1,16,115,130,3.8,32.7,93.75
ABF67526.1;Second_top_feature;Begomovirus,AAD30060.2,87.5,16,2,0,1,16,164,179,3.8,32.7,93.75
ABF67526.1;Second_top_feature;Begomovirus,ABC87918.1,87.5,16,2,0,1,16,164,179,3.8,32.7,93.75
ABF67526.1;Second_top_feature;Begomovirus,CCJ68006.1,87.5,16,2,0,1,16,164,179,3.8,32.7,93.75
ABF67526.1;Second_top_feature;Begomovirus,CCJ68003.1,87.5,16,2,0,1,16,164,179,3.8,32.7,93.75
ABF67526.1;Second_top_feature;Begomovirus,APD30585.1,87.5,16,2,0,1,16,164,179,3.8,32.7,93.75
ABF67526.1;Second_top_feature;Begomovirus,APD51365.1,87.5,16,2,0,1,16,101,116,3.8,32.3,93.75
ABF67526.1;Second_top_feature;Begomovirus,CDO50266.1,87.5,16,2,0,1,16,164,179,3.9,32.7,93.75
ABF67526.1;Second_top_feature;Begomovirus,AIQ86516.1,87.5,16,2,0,1,16,164,179,3.9,32.7,93.75
ABF67526.1;Second_top_feature;Begomovirus,AIQ86350.1,87.5,16,2,0,1,16,164,179,3.9,32.7,93.75
ABF67526.1;Second_top_feature;Begomovirus,AIQ86061.1,87.5,16,2,0,1,16,164,179,3.9,32.7,93.75
ABF67526.1;Second_top_feature;Begomovirus,AIQ86041.1,87.5,16,2,0,1,16,164,179,3.9,32.7,93.75
ABF67526.1;Second_top_feature;Begomovirus,AIQ85927.1,87.5,16,2,0,1,16,164,179,3.9,32.7,93.75
ABF67526.1;Second_top_feature;Begomovirus,AIQ85889.1,87.5,16,2,0,1,16,164,179,3.9,32.7,93.75
ABF67526.1;Second_top_feature;Begomovirus,CCJ68025.1,87.5,16,2,0,1,16,164,179,3.9,32.7,93.75
ABF67526.1;Second_top_feature;Begomovirus,CCJ68001.1,87.5,16,2,0,1,16,164,179,3.9,32.7,93.75
ABF67526.1;Second_top_feature;Begomovirus,CCJ67970.1,87.5,16,2,0,1,16,164,179,3.9,32.7,93.75
ABF67526.1;Second_top_feature;Begomovirus,AFQ00051.1,87.5,16,2,0,1,16,164,179,3.9,32.7,93.75
ABF67526.1;Second_top_feature;Begomovirus,CCJ68068.1,87.5,16,2,0,1,16,102,117,3.9,32.3,93.75
ABF67526.1;Second_top_feature;Begomovirus,AIQ86080.1,87.5,16,2,0,1,16,164,179,3.9,32.7,93.75
ABF67526.1;Second_top_feature;Begomovirus,AFT90674.1,87.5,16,2,0,1,16,164,179,3.9,32.7,93.75
ABF67526.1;Second_top_feature;Begomovirus,AGI62931.1,87.5,16,2,0,1,16,114,129,3.9,32.3,93.75
ABF67526.1;Second_top_feature;Begomovirus,CCJ68075.1,87.5,16,2,0,1,16,102,117,3.9,32.3,93.75
ABF67526.1;Second_top_feature;Begomovirus,AKV88720.1,87.5,16,2,0,1,16,164,179,3.9,32.7,93.75
ABF67526.1;Second_top_feature;Begomovirus,CRI68514.1,87.5,16,2,0,1,16,164,179,3.9,32.7,93.75
ABF67526.1;Second_top_feature;Begomovirus,AIQ86534.1,87.5,16,2,0,1,16,164,179,3.9,32.7,93.75
ABF67526.1;Second_top_feature;Begomovirus,AIQ86400.1,87.5,16,2,0,1,16,164,179,3.9,32.7,93.75
ABF67526.1;Second_top_feature;Begomovirus,AIQ86221.1,87.5,16,2,0,1,16,164,179,3.9,32.7,93.75
ABF67526.1;Second_top_feature;Begomovirus,AIQ86161.1,87.5,16,2,0,1,16,164,179,3.9,32.7,93.75
ABF67526.1;Second_top_feature;Begomovirus,NP_040320.1,87.5,16,2,0,1,16,164,179,3.9,32.7,93.75
ABF67526.1;Second_top_feature;Begomovirus,CCJ68031.1,87.5,16,2,0,1,16,164,179,3.9,32.7,93.75
ABF67526.1;Second_top_feature;Begomovirus,CCJ68019.1,87.5,16,2,0,1,16,164,179,3.9,32.7,93.75
ABF67526.1;Second_top_feature;Begomovirus,CCJ68013.1,87.5,16,2,0,1,16,164,179,3.9,32.7,93.75
ABF67526.1;Second_top_feature;Begomovirus,CCJ67997.1,87.5,16,2,0,1,16,164,179,3.9,32.7,93.75
ABF67526.1;Second_top_feature;Begomovirus,CCJ67990.1,87.5,16,2,0,1,16,164,179,3.9,32.7,93.75
ABF67526.1;Second_top_feature;Begomovirus,CCJ67986.1,87.5,16,2,0,1,16,164,179,3.9,32.7,93.75
ABF67526.1;Second_top_feature;Begomovirus,CCJ67978.1,87.5,16,2,0,1,16,164,179,3.9,32.7,93.75
ABF67526.1;Second_top_feature;Begomovirus,CCJ67975.1,87.5,16,2,0,1,16,164,179,3.9,32.7,93.75
ABF67526.1;Second_top_feature;Begomovirus,CCJ68048.1,87.5,16,2,0,1,16,102,117,4,32.3,93.75
ABF67526.1;Second_top_feature;Begomovirus,CCJ68042.1,87.5,16,2,0,1,16,102,117,4,32.3,93.75
ABF67526.1;Second_top_feature;Begomovirus,AAC18838.1,87.5,16,2,0,1,16,115,130,4,32.3,93.75
ABF67526.1;Second_top_feature;Begomovirus,CCJ68035.1,87.5,16,2,0,1,16,102,117,4,32.3,93.75
ABF67526.1;Second_top_feature;Begomovirus,CRI68554.1,87.5,16,2,0,1,16,164,179,4,32.3,93.75
ABF67526.1;Second_top_feature;Begomovirus,AIQ86191.1,87.5,16,2,0,1,16,164,179,4,32.3,93.75
ABF67526.1;Second_top_feature;Begomovirus,AIQ86036.1,87.5,16,2,0,1,16,164,179,4,32.3,93.75
ABF67526.1;Second_top_feature;Begomovirus,CCJ68026.1,87.5,16,2,0,1,16,164,179,4,32.3,93.75
ABF67526.1;Second_top_feature;Begomovirus,CCJ68000.1,87.5,16,2,0,1,16,164,179,4,32.3,93.75
ABF67526.1;Second_top_feature;Begomovirus,CCJ67971.1,87.5,16,2,0,1,16,164,179,4,32.3,93.75
ABF67526.1;Second_top_feature;Begomovirus,AGJ70148.1,87.5,16,2,0,1,16,103,118,4,32.3,93.75
ABF67526.1;Second_top_feature;Begomovirus,ABW87925.1,87.5,16,2,0,1,16,115,130,4,32.3,93.75
ABF67526.1;Second_top_feature;Begomovirus,ACJ85090.1,87.5,16,2,0,1,16,122,137,4,32.3,93.75
ABF67526.1;Second_top_feature;Begomovirus,CCJ68073.1,87.5,16,2,0,1,16,102,117,4,32.3,93.75
ABF67526.1;Second_top_feature;Begomovirus,CCJ67974.1,87.5,16,2,0,1,16,164,179,4,32.3,93.75
ABF67526.1;Second_top_feature;Begomovirus,CCJ68063.1,87.5,16,2,0,1,16,102,117,4.1,32.3,93.75
ABF67526.1;Second_top_feature;Begomovirus,CCJ68056.1,87.5,16,2,0,1,16,102,117,4.1,32.3,93.75
ABF67526.1;Second_top_feature;Begomovirus,CCJ68034.1,87.5,16,2,0,1,16,102,117,4.1,32.3,93.75
ABF67526.1;Second_top_feature;Begomovirus,ACJ12890.1,87.5,16,2,0,1,16,122,137,4.1,32.3,93.75
ABF67526.1;Second_top_feature;Begomovirus,AGJ70146.1,87.5,16,2,0,1,16,115,130,4.1,32.3,93.75
ABF67526.1;Second_top_feature;Begomovirus,CCJ68070.1,87.5,16,2,0,1,16,102,117,4.1,32.3,93.75
ABF67526.1;Second_top_feature;Begomovirus,CCJ68041.1,87.5,16,2,0,1,16,102,117,4.1,32.3,93.75
ABF67526.1;Second_top_feature;Begomovirus,CCJ68030.1,87.5,16,2,0,1,16,164,179,4.1,32.3,93.75
ABF67526.1;Second_top_feature;Begomovirus,CCJ67999.1,87.5,16,2,0,1,16,164,179,4.1,32.3,93.75
ABF67526.1;Second_top_feature;Begomovirus,AAC18839.1,87.5,16,2,0,1,16,115,130,4.1,32.3,93.75
ABF67526.1;Second_top_feature;Begomovirus,AAC18987.1,87.5,16,2,0,1,16,115,130,4.1,32.3,93.75
ABF67526.1;Second_top_feature;Begomovirus,CCJ68079.1,87.5,16,2,0,1,16,102,117,4.2,32.3,93.75
ABF67526.1;Second_top_feature;Begomovirus,AAC18991.1,87.5,16,2,0,1,16,115,130,4.2,32.3,93.75
ABF67526.1;Second_top_feature;Begomovirus,CCJ68050.1,87.5,16,2,0,1,16,102,117,4.2,32.3,93.75
ABF67526.1;Second_top_feature;Begomovirus,AIQ86345.1,87.5,16,2,0,1,16,164,179,4.2,32.3,93.75
ABF67526.1;Second_top_feature;Begomovirus,AIQ86056.1,87.5,16,2,0,1,16,164,179,4.2,32.3,93.75
ABF67526.1;Second_top_feature;Begomovirus,AIQ85987.1,87.5,16,2,0,1,16,164,179,4.2,32.3,93.75
ABF67526.1;Second_top_feature;Begomovirus,ABW87936.1,87.5,16,2,0,1,16,115,130,4.2,32.3,93.75
ABF67526.1;Second_top_feature;Begomovirus,CCJ68069.1,87.5,16,2,0,1,16,102,117,4.3,32.3,93.75
ABF67526.1;Second_top_feature;Begomovirus,CCJ68065.1,87.5,16,2,0,1,16,102,117,4.3,32.3,93.75
ABF67526.1;Second_top_feature;Begomovirus,CCJ68038.1,87.5,16,2,0,1,16,102,117,4.3,32.3,93.75
ABF67526.1;Second_top_feature;Begomovirus,CCJ68052.1,87.5,16,2,0,1,16,102,117,4.3,32.3,93.75
ABF67526.1;Second_top_feature;Begomovirus,AAC18989.1,87.5,16,2,0,1,16,115,130,4.4,32.3,93.75
ABF67526.1;Second_top_feature;Begomovirus,CCJ67979.1,87.5,16,2,0,1,16,164,179,4.4,32.3,93.75
ABF67526.1;Second_top_feature;Begomovirus,AHW57437.1,87.5,16,2,0,1,16,164,179,4.8,32.3,93.75
ABF67526.1;Second_top_feature;Begomovirus,YP_009026400.1,87.5,16,2,0,1,16,164,179,5,32.3,93.75
ABF67526.1;Second_top_feature;Begomovirus,CCJ68045.1,87.5,16,2,0,1,16,102,117,5.6,32,93.75
ABF67526.1;Second_top_feature;Begomovirus,AIF79686.1,87.5,16,2,0,1,16,164,179,5.6,32,93.75
ABF67526.1;Second_top_feature;Begomovirus,AOT83424.1,81.25,16,3,0,1,16,164,179,6,32,93.75
ABF67526.1;Second_top_feature;Begomovirus,AOT83368.1,81.25,16,3,0,1,16,162,177,6.3,32,93.75
ABF67526.1;Second_top_feature;Begomovirus,AEW22964.1,81.25,16,3,0,1,16,20,35,6.8,31.6,93.75
ABF67526.1;Second_top_feature;Begomovirus,YP_009508389.1,81.25,16,3,0,1,16,170,185,6.9,32,93.75
ABF67526.1;Second_top_feature;Begomovirus,AVN66476.1,81.25,16,3,0,1,16,164,179,7.1,32,87.5
ABF67526.1;Second_top_feature;Begomovirus,AVN66529.1,81.25,16,3,0,1,16,156,171,7.2,32,87.5
ABF67526.1;Second_top_feature;Begomovirus,AEY68315.1,81.25,16,3,0,1,16,29,44,7.2,31.6,93.75
ABF67526.1;Second_top_feature;Begomovirus,AEW69667.1,81.25,16,3,0,1,16,37,52,7.2,31.6,93.75
ABF67526.1;Second_top_feature;Begomovirus,AEW22956.1,81.25,16,3,0,1,16,24,39,7.3,31.6,93.75
ABF67526.1;Second_top_feature;Begomovirus,AVN66456.1,81.25,16,3,0,1,16,164,179,7.6,31.6,87.5
ABF67526.1;Second_top_feature;Begomovirus,AVN66449.1,81.25,16,3,0,1,16,164,179,7.6,31.6,87.5
ABF67526.1;Second_top_feature;Begomovirus,AEY68319.1,81.25,16,3,0,1,16,36,51,7.8,31.6,93.75
ABF67526.1;Second_top_feature;Begomovirus,AVI00657.1,75,16,4,0,1,16,48,63,7.9,30.8,87.5
ABF67526.1;Second_top_feature;Begomovirus,AEY68323.1,81.25,16,3,0,1,16,35,50,8,31.6,93.75
ABF67526.1;Second_top_feature;Begomovirus,APD30695.1,81.25,16,3,0,1,16,164,179,8,31.6,93.75
ABF67526.1;Second_top_feature;Begomovirus,AGD98587.1,81.25,16,3,0,1,16,163,178,8,31.6,93.75
ABF67526.1;Second_top_feature;Begomovirus,AVN66454.1,81.25,16,3,0,1,16,164,179,8.2,31.6,87.5
ABF67526.1;Second_top_feature;Begomovirus,AVN66474.1,81.25,16,3,0,1,16,164,179,8.2,31.6,87.5
ABF67526.1;Second_top_feature;Begomovirus,AVN66484.1,81.25,16,3,0,1,16,164,179,8.2,31.6,87.5
ABF67526.1;Second_top_feature;Begomovirus,AVN66461.1,81.25,16,3,0,1,16,164,179,8.2,31.6,87.5
ABF67526.1;Second_top_feature;Begomovirus,AVN66457.1,81.25,16,3,0,1,16,164,179,8.2,31.6,87.5
ABF67526.1;Second_top_feature;Begomovirus,YP_009508013.1,81.25,16,3,0,1,16,164,179,8.2,31.6,93.75
ABF67526.1;Second_top_feature;Begomovirus,YP_009508384.1,81.25,16,3,0,1,16,164,179,8.3,31.6,93.75
ABF67526.1;Second_top_feature;Begomovirus,AWV91950.1,81.25,16,3,0,1,16,164,179,8.3,31.6,93.75
ABF67526.1;Second_top_feature;Begomovirus,AVN66460.1,81.25,16,3,0,1,16,164,179,8.3,31.6,87.5
ABF67526.1;Second_top_feature;Begomovirus,ALC76569.1,81.25,16,3,0,1,16,164,179,8.3,31.6,93.75
ABF67526.1;Second_top_feature;Begomovirus,AID07493.1,81.25,16,3,0,1,16,164,179,8.3,31.6,93.75
ABF67526.1;Second_top_feature;Begomovirus,AGH29810.1,81.25,16,3,0,1,16,164,179,8.3,31.6,93.75
ABF67526.1;Second_top_feature;Begomovirus,ACO24437.1,81.25,16,3,0,1,16,164,179,8.3,31.6,93.75
ABF67526.1;Second_top_feature;Begomovirus,ASR73663.1,81.25,16,3,0,1,16,164,179,8.4,31.6,93.75
ABF67526.1;Second_top_feature;Begomovirus,APD30635.1,81.25,16,3,0,1,16,164,179,8.4,31.6,93.75
ABF67526.1;Second_top_feature;Begomovirus,AMW91889.1,81.25,16,3,0,1,16,164,179,8.4,31.6,93.75
ABF67526.1;Second_top_feature;Begomovirus,ACJ26057.1,81.25,16,3,0,1,16,164,179,8.4,31.6,93.75
ABF67526.1;Second_top_feature;Begomovirus,YP_004564601.1,81.25,16,3,0,1,16,164,179,8.4,31.6,93.75
ABF67526.1;Second_top_feature;Begomovirus,YP_009506553.1,81.25,16,3,0,1,16,164,179,8.4,31.6,93.75
ABF67526.1;Second_top_feature;Begomovirus,YP_009042055.1,81.25,16,3,0,1,16,160,175,8.4,31.6,93.75
ABF67526.1;Second_top_feature;Begomovirus,AWV91955.1,81.25,16,3,0,1,16,164,179,8.5,31.6,93.75
ABF67526.1;Second_top_feature;Begomovirus,AVN66466.1,81.25,16,3,0,1,16,164,179,8.5,31.6,87.5
ABF67526.1;Second_top_feature;Begomovirus,ART33325.1,81.25,16,3,0,1,16,164,179,8.5,31.6,93.75
ABF67526.1;Second_top_feature;Begomovirus,APD30670.1,81.25,16,3,0,1,16,164,179,8.5,31.6,93.75
ABF67526.1;Second_top_feature;Begomovirus,ALC76559.1,81.25,16,3,0,1,16,164,179,8.5,31.6,93.75
ABF67526.1;Second_top_feature;Begomovirus,ACI28541.1,81.25,16,3,0,1,16,164,179,8.5,31.6,93.75
ABF67526.1;Second_top_feature;Begomovirus,AGH29820.1,81.25,16,3,0,1,16,164,179,8.5,31.6,93.75
ABF67526.1;Second_top_feature;Begomovirus,AAC78654.2,81.25,16,3,0,1,16,164,179,8.5,31.6,93.75
ABF67526.1;Second_top_feature;Begomovirus,AVN66445.1,81.25,16,3,0,1,16,164,179,8.6,31.6,87.5
ABF67526.1;Second_top_feature;Begomovirus,AVN66479.1,81.25,16,3,0,1,16,164,179,8.6,31.6,87.5
ABF67526.1;Second_top_feature;Begomovirus,AVN66458.1,81.25,16,3,0,1,16,164,179,8.6,31.6,87.5
ABF67526.1;Second_top_feature;Begomovirus,AAC99393.1,81.25,16,3,0,1,16,164,179,8.6,31.6,93.75
ABF67526.1;Second_top_feature;Begomovirus,AEC03065.1,81.25,16,3,0,1,16,164,179,8.6,31.6,93.75
ABF67526.1;Second_top_feature;Begomovirus,YP_717927.1,81.25,16,3,0,1,16,164,179,8.6,31.6,93.75
ABF67526.1;Second_top_feature;Begomovirus,ABF67521.1,81.25,16,3,0,1,16,164,179,8.6,31.6,93.75
ABF67526.1;Second_top_feature;Begomovirus,ASF23357.1,81.25,16,3,0,1,16,162,177,8.6,31.6,93.75
ABF67526.1;Second_top_feature;Begomovirus,YP_006449.1,81.25,16,3,0,1,16,161,176,8.6,31.6,93.75
ABF67526.1;Second_top_feature;Begomovirus,ABG90892.1,81.25,16,3,0,1,16,161,176,8.7,31.6,93.75
ABF67526.1;Second_top_feature;Begomovirus,APD30650.1,81.25,16,3,0,1,16,164,179,8.8,31.6,93.75
ABF67526.1;Second_top_feature;Begomovirus,YP_003856008.1,81.25,16,3,0,1,16,164,179,8.8,31.6,93.75
ABF67526.1;Second_top_feature;Begomovirus,AGT57879.1,81.25,16,3,0,1,16,162,177,8.8,31.6,93.75
ABF67526.1;Second_top_feature;Begomovirus,AEY68249.1,81.25,16,3,0,1,16,162,177,8.8,31.6,93.75
ADE09198.1;Second_top_feature;Begomovirus,ADE09198.1,100,18,0,0,1,18,44,61,0.004,41.2,100
ADE09198.1;Second_top_feature;Begomovirus,ABQ41335.1,94.444,18,1,0,1,18,44,61,0.027,38.1,94.44
ADE09198.1;Second_top_feature;Begomovirus,ABQ41326.1,94.444,18,1,0,1,18,44,61,0.028,38.1,94.44
ADE09198.1;Second_top_feature;Begomovirus,ABQ41331.1,94.444,18,1,0,1,18,44,61,0.028,38.1,94.44
ADE09198.1;Second_top_feature;Begomovirus,ABQ41346.1,94.444,18,1,0,1,18,44,61,0.029,38.1,94.44
ADE09198.1;Second_top_feature;Begomovirus,APX61399.1,94.444,18,1,0,1,18,44,61,0.039,38.5,94.44
ADE09198.1;Second_top_feature;Begomovirus,AAR98589.1,94.444,18,1,0,1,18,44,61,0.04,38.1,94.44
ADE09198.1;Second_top_feature;Begomovirus,ALU33566.1,94.444,18,1,0,1,18,44,61,0.04,38.1,94.44
ADE09198.1;Second_top_feature;Begomovirus,CEH24777.1,94.444,18,1,0,1,18,44,61,0.04,38.1,94.44
ADE09198.1;Second_top_feature;Begomovirus,ADE09288.1,94.444,18,1,0,1,18,44,61,0.04,38.1,94.44
ADE09198.1;Second_top_feature;Begomovirus,ADE09246.1,94.444,18,1,0,1,18,44,61,0.04,38.1,94.44
ADE09198.1;Second_top_feature;Begomovirus,ADA71028.1,94.444,18,1,0,1,18,44,61,0.041,38.1,94.44
ADE09198.1;Second_top_feature;Begomovirus,YP_009310415.1,94.444,18,1,0,1,18,44,61,0.041,38.1,94.44
ADE09198.1;Second_top_feature;Begomovirus,ADE09174.1,94.444,18,1,0,1,18,44,61,0.042,38.1,94.44
ADE09198.1;Second_top_feature;Begomovirus,AAR98583.1,94.444,18,1,0,1,18,44,61,0.043,38.1,94.44
ADE09198.1;Second_top_feature;Begomovirus,ACN73453.1,94.444,18,1,0,1,18,44,61,0.044,38.1,94.44
ADE09198.1;Second_top_feature;Begomovirus,AAT57630.1,94.444,18,1,0,1,18,44,61,0.044,38.1,94.44
ADE09198.1;Second_top_feature;Begomovirus,ACN73455.1,94.444,18,1,0,1,18,44,61,0.049,38.1,94.44
ADE09198.1;Second_top_feature;Begomovirus,CAJ42199.1,94.444,18,1,0,1,18,44,61,0.049,38.1,94.44
ADE09198.1;Second_top_feature;Begomovirus,CCQ77490.1,88.889,18,2,0,1,18,44,61,0.057,36.6,88.89
ADE09198.1;Second_top_feature;Begomovirus,CCQ77488.1,88.889,18,2,0,1,18,44,61,0.067,36.2,88.89
ADE09198.1;Second_top_feature;Begomovirus,CAD55737.1,88.889,18,2,0,1,18,44,61,0.072,36.2,88.89
ADE09198.1;Second_top_feature;Begomovirus,CCQ77492.1,88.889,18,2,0,1,18,44,61,0.072,36.2,88.89
ADE09198.1;Second_top_feature;Begomovirus,CAD55739.1,88.889,18,2,0,1,18,44,61,0.073,36.2,88.89
